,guest_size,total_interactions,message_length,channel,user_stage,total_reviews,lead_time,days_of_stay,reply_t,accept_t,replied,accepted,booked
10630,4.0,5,673.0,contact_me,past_booker,7.0,123,5,,0.0,1,1,0
10631,4.0,8,161.0,book_it,new,4.0,234,4,880.1666666666665,,1,0,0
10632,1.0,2,658.0,contact_me,new,13.0,140,20,102.56666666666666,,1,0,0
10633,2.0,5,94.0,instant_book,past_booker,40.0,61,2,,0.0,1,1,1
10634,2.0,6,0.0,book_it,new,130.0,193,2,0.15,,1,0,0
10635,4.0,10,170.0,contact_me,new,11.0,35,2,33.050000000000004,303.85,1,1,0
10636,2.0,2,174.0,contact_me,past_booker,0.0,40,5,,0.0,1,1,0
10637,4.0,5,207.0,contact_me,past_booker,7.0,124,8,943.3666666666667,,1,0,0
10638,2.0,8,45.0,contact_me,new,11.0,226,4,248.5666666666667,,1,0,0
10639,3.0,1,264.0,book_it,past_booker,3.0,101,8,,,0,0,0
10640,1.0,10,457.0,book_it,past_booker,1.0,0,7,,0.0,1,1,1
10641,4.0,3,358.0,contact_me,new,0.0,69,10,5783.333333333332,,1,0,0
10642,3.0,4,121.0,contact_me,new,4.0,28,6,,0.0,1,1,0
10643,2.0,23,357.0,instant_book,past_booker,12.0,18,5,,0.0,1,1,1
10644,1.0,2,202.0,contact_me,new,2.0,190,18,1627.3166666666666,,1,0,0
10645,2.0,4,598.0,contact_me,new,1.0,1,4,58.26666666666666,,1,0,0
10646,4.0,2,243.0,contact_me,new,18.0,13,5,,0.0,1,1,0
10647,4.0,4,355.0,book_it,new,0.0,64,6,,0.0,1,1,1
10648,1.0,9,144.0,book_it,past_booker,27.0,34,4,,0.0,1,1,1
10649,5.0,5,375.0,book_it,new,0.0,205,9,,0.0,1,1,1
10650,2.0,11,46.0,instant_book,past_booker,20.0,0,2,,0.0,1,1,1
10651,1.0,5,155.0,instant_book,new,3.0,1,2,,0.0,1,1,1
10652,6.0,6,264.0,contact_me,new,12.0,2,5,65.66666666666667,0.08333333333333333,1,1,0
10653,4.0,7,73.0,contact_me,new,0.0,89,4,16.85,91.45,1,1,0
10654,1.0,3,480.0,contact_me,new,20.0,87,16,18.633333333333333,,1,0,0
10655,2.0,8,0.0,book_it,new,53.0,77,3,,0.0,1,1,1
10656,2.0,6,0.0,book_it,past_booker,0.0,14,2,381.53333333333336,,1,0,0
10657,1.0,39,60.0,contact_me,new,0.0,91,9,873.2833333333333,1.1166666666666667,1,1,0
10658,3.0,19,121.0,contact_me,new,0.0,51,7,103.2,65.66666666666667,1,1,1
10659,3.0,6,0.0,book_it,past_booker,24.0,13,5,,0.0,1,1,1
10660,2.0,3,101.0,contact_me,new,36.0,32,7,245.6,0.26666666666666666,1,1,0
10661,1.0,6,105.0,contact_me,new,92.0,120,4,10.4,0.1,1,1,0
10662,3.0,1,0.0,book_it,past_booker,0.0,15,6,,,0,0,0
10663,5.0,11,0.0,instant_book,new,40.0,31,3,,0.0,1,1,1
10664,4.0,2,119.0,contact_me,new,52.0,87,2,233.25,,1,0,0
10665,1.0,4,110.0,instant_book,new,12.0,5,1,,0.0,1,1,1
10666,2.0,9,0.0,instant_book,new,8.0,24,6,,0.0,1,1,1
10667,1.0,6,388.0,contact_me,new,5.0,108,52,5641.133333333332,,1,0,0
10668,4.0,7,167.0,instant_book,past_booker,69.0,26,3,,0.0,1,1,1
10669,1.0,4,0.0,book_it,past_booker,0.0,176,3,51.46666666666667,,1,0,0
10670,2.0,10,316.0,book_it,new,0.0,23,59,373.13333333333327,963.7166666666667,1,1,1
10671,6.0,2,0.0,instant_book,past_booker,41.0,21,3,,0.0,1,1,1
10672,4.0,4,416.0,contact_me,new,0.0,82,5,,0.0,1,1,0
10673,7.0,53,491.0,contact_me,new,0.0,30,5,49.71666666666667,,1,0,0
10674,4.0,3,371.0,instant_book,new,37.0,4,4,,0.0,1,1,1
10675,1.0,16,0.0,book_it,past_booker,71.0,1,3,33.7,102.65,1,1,1
10676,2.0,3,209.0,contact_me,new,1.0,18,1,732.9,,1,0,0
10677,1.0,6,58.0,contact_me,new,0.0,21,3,0.0,,1,0,0
10678,1.0,2,307.0,contact_me,new,18.0,7,2,53.21666666666667,,1,0,0
10679,2.0,9,162.0,contact_me,past_booker,0.0,205,6,,0.0,1,1,0
10680,2.0,1,247.0,book_it,past_booker,0.0,54,3,,,0,0,0
10681,2.0,2,224.0,contact_me,past_booker,72.0,167,3,543.0666666666667,,1,0,0
10682,6.0,2,276.0,contact_me,new,0.0,201,4,696.8666666666667,,1,0,0
10683,4.0,8,196.0,book_it,new,8.0,64,3,5.35,720.4833333333332,1,1,1
10684,10.0,2,187.0,contact_me,new,15.0,178,4,,0.0,1,1,0
10685,1.0,5,838.0,contact_me,past_booker,1.0,10,19,571.1833333333333,,1,0,0
10686,2.0,4,204.0,instant_book,new,41.0,2,3,,0.0,1,1,1
10687,8.0,14,63.0,book_it,new,1.0,11,10,28.91666666666667,1459.8833333333334,1,1,1
10688,2.0,11,238.0,instant_book,past_booker,21.0,29,3,,0.0,1,1,1
10689,2.0,5,0.0,instant_book,new,26.0,35,6,,0.0,1,1,1
10690,8.0,3,182.0,contact_me,new,0.0,32,4,894.5666666666667,,1,0,0
10691,2.0,10,0.0,instant_book,past_booker,8.0,11,3,,0.0,1,1,1
10692,1.0,9,140.0,book_it,new,1.0,40,17,1102.9,3.850000000000001,1,1,1
10693,2.0,13,12.0,instant_book,new,0.0,79,2,,0.0,1,1,1
10694,1.0,5,244.0,contact_me,new,5.0,86,36,514.2666666666668,,1,0,0
10695,1.0,21,284.0,book_it,new,7.0,82,3,320.1,24.36666666666667,1,1,1
10696,2.0,4,163.0,instant_book,new,0.0,266,3,,0.0,1,1,1
10697,6.0,3,453.0,contact_me,past_booker,1.0,57,24,50.38333333333333,,1,0,0
10698,9.0,5,210.0,contact_me,past_booker,15.0,183,4,245.53333333333336,0.06666666666666668,1,1,0
10699,4.0,8,0.0,instant_book,new,163.0,93,2,,0.0,1,1,1
10700,1.0,2,160.0,contact_me,new,28.0,80,6,426.55,,1,0,0
10701,1.0,14,145.0,instant_book,new,72.0,36,4,,0.0,1,1,1
10702,2.0,2,624.0,contact_me,new,9.0,202,3,2144.816666666667,,1,0,0
10703,2.0,2,0.0,book_it,new,0.0,23,5,,,0,0,0
10704,1.0,10,691.0,book_it,past_booker,4.0,5,7,366.6,0.21666666666666667,1,1,1
10705,2.0,6,165.0,instant_book,past_booker,52.0,375,5,,0.0,1,1,1
10706,1.0,5,56.0,contact_me,new,2.0,4,21,233.0833333333333,,1,0,0
10707,2.0,2,22.0,book_it,past_booker,1.0,163,11,155.95,,1,0,0
10708,6.0,1,0.0,book_it,past_booker,0.0,3,9,,,0,0,0
10709,3.0,4,560.0,contact_me,new,10.0,30,5,8.4,29.016666666666666,1,1,0
10710,1.0,2,280.0,contact_me,past_booker,18.0,190,10,1492.9,,1,0,0
10711,1.0,5,491.0,contact_me,new,54.0,203,6,370.08333333333326,7239.733333333334,1,1,0
10712,4.0,7,60.0,contact_me,past_booker,22.0,121,10,41.53333333333333,0.8666666666666667,1,1,0
10713,1.0,6,109.0,book_it,new,0.0,62,19,730.2833333333333,,1,0,0
10714,3.0,3,319.0,contact_me,new,3.0,76,2,74.0,0.26666666666666666,1,1,0
10715,1.0,4,354.0,contact_me,past_booker,70.0,82,5,313.15,,1,0,0
10716,5.0,1,369.0,contact_me,past_booker,2.0,155,3,,,0,0,0
10717,4.0,8,0.0,instant_book,past_booker,102.0,86,7,,0.0,1,1,1
10718,2.0,7,139.0,contact_me,new,1.0,73,7,255.6,,1,0,0
10719,2.0,22,376.0,instant_book,past_booker,10.0,55,14,,0.0,1,1,1
10720,4.0,16,0.0,book_it,new,0.0,55,2,,0.0,1,1,1
10721,4.0,3,422.0,contact_me,new,1.0,258,2,1216.55,,1,0,0
10722,2.0,1,395.0,contact_me,new,1.0,193,8,,,0,0,0
10723,3.0,2,96.0,instant_book,past_booker,48.0,67,4,,0.0,1,1,1
10724,5.0,11,344.0,contact_me,new,0.0,48,10,145.41666666666666,28658.13333333333,1,1,1
10725,5.0,5,144.0,instant_book,new,15.0,12,5,,0.0,1,1,1
10726,3.0,10,163.0,contact_me,new,0.0,64,7,66.06666666666668,,1,0,0
10727,1.0,33,149.0,contact_me,new,19.0,5,2,171.5,0.2833333333333333,1,1,0
10728,5.0,12,46.0,contact_me,new,19.0,60,4,6.833333333333332,0.016666666666666666,1,1,0
10729,2.0,11,0.0,book_it,new,12.0,102,2,,0.0,1,1,1
10730,1.0,14,61.0,instant_book,new,9.0,8,5,,0.0,1,1,1
10731,2.0,10,66.0,contact_me,past_booker,1.0,120,11,26.08333333333333,,1,0,0
10732,4.0,10,175.0,book_it,new,32.0,86,4,28.8,0.26666666666666666,1,1,1
10733,2.0,11,233.0,instant_book,new,12.0,67,1,,0.0,1,1,1
10734,2.0,5,81.0,contact_me,past_booker,1.0,203,5,186.28333333333333,244.58333333333337,1,1,0
10735,2.0,2,441.0,contact_me,past_booker,0.0,0,3,452.3,,1,0,0
10736,8.0,3,135.0,contact_me,new,0.0,101,4,136.3166666666667,538.3666666666667,1,1,0
10737,2.0,18,237.0,book_it,past_booker,19.0,117,3,,0.0,1,1,1
10738,3.0,7,4.0,instant_book,past_booker,1.0,196,10,,0.0,1,1,1
10739,6.0,8,0.0,instant_book,past_booker,41.0,274,6,,0.0,1,1,1
10740,4.0,7,34.0,contact_me,new,0.0,26,3,1776.7666666666669,,1,0,0
10741,4.0,8,29.0,instant_book,new,0.0,94,4,,0.0,1,1,1
10742,2.0,3,205.0,contact_me,new,0.0,190,10,658.5833333333334,,1,0,0
10743,1.0,1,121.0,contact_me,past_booker,1.0,48,7,,,0,0,0
10744,2.0,6,81.0,book_it,new,34.0,26,2,178.03333333333333,591.0166666666668,1,1,1
10745,2.0,7,68.0,instant_book,past_booker,83.0,0,1,,0.0,1,1,1
10746,4.0,15,0.0,book_it,new,0.0,206,10,2263.266666666667,2990.516666666667,1,1,1
10747,4.0,7,88.0,contact_me,new,0.0,161,6,1919.45,,1,0,0
10748,3.0,7,156.0,contact_me,new,36.0,12,7,149.28333333333333,10.566666666666666,1,1,1
10749,2.0,2,177.0,book_it,new,0.0,138,7,,,0,0,0
10750,1.0,5,242.0,contact_me,new,0.0,190,6,,0.0,1,1,1
10751,4.0,5,164.0,contact_me,new,0.0,5,3,11.4,,1,0,0
10752,1.0,151,223.0,book_it,past_booker,0.0,50,8,85.11666666666666,0.6666666666666666,1,1,1
10753,4.0,2,90.0,contact_me,new,1.0,146,8,18.58333333333333,,1,0,0
10754,3.0,15,17.0,book_it,new,9.0,26,2,,0.0,1,1,1
10755,4.0,4,20.0,book_it,past_booker,0.0,204,6,36.88333333333333,,1,0,0
10756,1.0,7,202.0,contact_me,past_booker,3.0,2,5,,0.0,1,1,0
10757,2.0,2,243.0,book_it,new,0.0,179,4,92.05,,1,0,0
10758,4.0,4,147.0,contact_me,past_booker,12.0,17,4,282.4,0.9,1,1,0
10759,2.0,3,221.0,contact_me,past_booker,0.0,4,1,244.46666666666667,,1,0,0
10760,2.0,9,27.0,contact_me,new,0.0,31,6,39.28333333333333,60.43333333333333,1,1,0
10761,1.0,9,13.0,instant_book,past_booker,12.0,23,3,,0.0,1,1,1
10762,5.0,8,70.0,instant_book,past_booker,11.0,83,6,,0.0,1,1,1
10763,2.0,3,158.0,contact_me,past_booker,7.0,86,3,73.91666666666667,,1,0,0
10764,2.0,13,0.0,book_it,past_booker,0.0,17,3,,0.0,1,1,1
10765,3.0,5,113.0,contact_me,past_booker,0.0,20,7,818.35,344.35,1,1,0
10766,2.0,5,68.0,contact_me,new,3.0,98,2,499.35000000000014,11.85,1,1,0
10767,2.0,1,90.0,book_it,new,0.0,68,3,,,0,0,0
10768,2.0,3,605.0,contact_me,new,0.0,97,77,,0.0,1,1,0
10769,4.0,6,65.0,contact_me,past_booker,0.0,20,4,875.1666666666665,,1,0,0
10770,2.0,2,145.0,book_it,new,0.0,126,4,30.93333333333333,,1,0,0
10771,2.0,10,71.0,book_it,past_booker,15.0,64,31,,0.0,1,1,1
10772,2.0,2,111.0,book_it,new,1.0,158,3,37.45,,1,0,0
10773,8.0,13,191.0,contact_me,new,4.0,87,3,,0.0,1,1,1
10774,5.0,3,97.0,contact_me,new,1.0,141,10,93.46666666666668,,1,0,0
10775,6.0,2,71.0,contact_me,new,0.0,0,2,920.65,,1,0,0
10776,2.0,6,119.0,book_it,new,32.0,14,4,,0.0,1,1,1
10777,5.0,1,233.0,contact_me,past_booker,7.0,5,6,,,0,0,0
10778,2.0,5,129.0,book_it,new,15.0,74,4,119.9,1.0833333333333333,1,1,1
10779,1.0,22,0.0,book_it,new,57.0,35,3,,0.0,1,1,1
10780,7.0,3,112.0,contact_me,new,0.0,27,4,369.53333333333336,,1,0,0
10781,2.0,3,101.0,contact_me,new,0.0,192,8,,0.0,1,1,0
10782,1.0,5,379.0,contact_me,new,10.0,26,125,5.583333333333332,,1,0,0
10783,2.0,11,0.0,book_it,new,0.0,100,2,9.033333333333333,,1,0,0
10784,6.0,10,1040.0,contact_me,new,0.0,48,3,,0.0,1,1,0
10785,2.0,5,174.0,contact_me,past_booker,0.0,71,3,260.3666666666667,,1,0,0
10786,4.0,5,168.0,contact_me,new,0.0,207,3,1554.0166666666669,,1,0,0
10787,2.0,17,0.0,instant_book,new,8.0,12,3,,0.0,1,1,1
10788,1.0,9,168.0,contact_me,new,0.0,72,25,492.73333333333335,,1,0,0
10789,5.0,8,307.0,book_it,new,13.0,127,7,,0.0,1,1,1
10790,2.0,22,213.0,instant_book,new,80.0,147,2,,0.0,1,1,1
10791,2.0,2,0.0,instant_book,past_booker,1.0,109,2,,0.0,1,1,1
10792,1.0,3,243.0,contact_me,new,64.0,34,4,114.93333333333334,,1,0,0
10793,2.0,21,227.0,instant_book,past_booker,23.0,5,6,,0.0,1,1,1
10794,2.0,3,151.0,book_it,new,0.0,20,10,13195.566666666668,,1,0,0
10795,1.0,3,23.0,contact_me,new,0.0,0,3,,0.0,1,1,0
10796,4.0,19,523.0,book_it,past_booker,144.0,3,2,,0.0,1,1,1
10797,2.0,10,25.0,instant_book,new,38.0,61,3,,0.0,1,1,1
10798,3.0,11,0.0,book_it,past_booker,0.0,132,2,,0.0,1,1,1
10799,5.0,10,236.0,instant_book,past_booker,77.0,52,7,,0.0,1,1,1
10800,3.0,3,11.0,book_it,new,27.0,335,7,711.5333333333333,,1,0,0
10801,4.0,3,819.0,contact_me,new,2.0,26,6,,0.0,1,1,0
10802,1.0,5,185.0,book_it,past_booker,2.0,0,12,150.78333333333333,,1,0,0
10803,6.0,2,61.0,contact_me,past_booker,1.0,61,1,,0.0,1,1,0
10804,2.0,42,282.0,contact_me,new,6.0,197,10,,0.0,1,1,1
10805,2.0,6,145.0,book_it,new,58.0,21,2,1243.1833333333334,,1,0,0
10806,4.0,22,269.0,contact_me,new,0.0,72,2,132.93333333333334,39755.85,1,1,0
10807,5.0,22,174.0,book_it,new,22.0,18,3,655.2166666666667,0.3333333333333333,1,1,1
10808,2.0,16,285.0,book_it,past_booker,0.0,118,4,1279.8333333333333,3068.5,1,1,1
10809,3.0,13,101.0,contact_me,past_booker,3.0,19,4,145.86666666666667,2720.9666666666667,1,1,1
10810,2.0,2,0.0,instant_book,new,0.0,86,2,,0.0,1,1,1
10811,1.0,6,498.0,contact_me,new,0.0,195,9,,0.0,1,1,0
10812,6.0,2,459.0,contact_me,new,0.0,17,2,42.48333333333333,,1,0,0
10813,6.0,1,7.0,book_it,new,2.0,196,5,,,0,0,0
10814,4.0,6,500.0,book_it,past_booker,27.0,9,12,,0.0,1,1,1
10815,2.0,9,78.0,instant_book,past_booker,21.0,0,1,,0.0,1,1,1
10816,2.0,2,0.0,book_it,past_booker,2.0,11,2,367.65,,1,0,0
10817,2.0,15,44.0,instant_book,past_booker,80.0,0,8,,0.0,1,1,1
10818,10.0,2,33.0,contact_me,new,0.0,1,1,69.7,,1,0,0
10819,3.0,6,0.0,instant_book,new,3.0,139,5,,0.0,1,1,1
10820,1.0,1,74.0,book_it,new,0.0,104,15,,,0,0,0
10821,2.0,20,381.0,contact_me,new,1.0,42,4,972.2666666666668,1347.1666666666667,1,1,1
10822,1.0,1,538.0,book_it,new,38.0,0,5,,,0,0,0
10823,2.0,5,0.0,instant_book,new,7.0,4,2,,0.0,1,1,1
10824,3.0,9,149.0,instant_book,new,0.0,194,5,,0.0,1,1,1
10825,2.0,6,63.0,book_it,new,2.0,214,14,309.0833333333333,,1,0,0
10826,1.0,10,374.0,contact_me,new,10.0,49,1,,0.0,1,1,0
10827,4.0,4,0.0,instant_book,past_booker,35.0,6,3,,0.0,1,1,1
10828,6.0,5,142.0,book_it,new,20.0,25,2,0.4166666666666667,2166.633333333333,1,1,1
10829,1.0,19,0.0,book_it,past_booker,1.0,60,30,,0.0,1,1,1
10830,3.0,6,221.0,instant_book,new,4.0,7,4,,0.0,1,1,1
10831,1.0,12,490.0,instant_book,new,2.0,68,5,,0.0,1,1,1
10832,1.0,4,221.0,instant_book,past_booker,32.0,86,2,,0.0,1,1,1
10833,2.0,2,153.0,contact_me,new,0.0,14,7,,,0,0,0
10834,2.0,25,458.0,book_it,past_booker,12.0,160,2,0.0,1.5833333333333333,1,1,1
10835,2.0,3,650.0,book_it,new,45.0,252,4,855.6666666666665,,1,0,0
10836,1.0,3,236.0,contact_me,past_booker,13.0,0,7,1.7333333333333334,0.11666666666666667,1,1,0
10837,2.0,11,365.0,book_it,new,69.0,61,3,16.783333333333335,0.6333333333333333,1,1,1
10838,1.0,12,130.0,instant_book,new,0.0,37,2,,0.0,1,1,1
10839,2.0,9,77.0,contact_me,new,18.0,3,3,,0.0,1,1,0
10840,2.0,6,0.0,instant_book,past_booker,90.0,101,3,,0.0,1,1,1
10841,4.0,5,254.0,contact_me,new,23.0,208,5,483.78333333333336,0.06666666666666668,1,1,0
10842,1.0,6,64.0,book_it,past_booker,2.0,0,3,1015.5166666666668,,1,0,0
10843,2.0,2,428.0,contact_me,past_booker,0.0,29,185,1682.3166666666666,,1,0,0
10844,2.0,10,177.0,contact_me,new,26.0,225,322,48.08333333333334,,1,0,0
10845,2.0,11,286.0,instant_book,new,11.0,82,3,,0.0,1,1,1
10846,2.0,34,157.0,contact_me,new,75.0,37,12,20.566666666666666,0.11666666666666667,1,1,1
10847,2.0,4,157.0,book_it,past_booker,85.0,183,4,920.6666666666664,,1,0,0
10848,1.0,6,385.0,contact_me,new,7.0,2,7,54.63333333333333,,1,0,0
10849,3.0,3,402.0,book_it,past_booker,1.0,176,8,161.35,,1,0,0
10850,3.0,4,120.0,book_it,new,1.0,146,7,36.36666666666667,,1,0,0
10851,2.0,3,47.0,book_it,past_booker,56.0,10,5,514.3666666666667,123.16666666666669,1,1,1
10852,1.0,5,152.0,contact_me,past_booker,2.0,13,31,435.08333333333326,,1,0,0
10853,4.0,9,146.0,instant_book,past_booker,24.0,61,4,,0.0,1,1,1
10854,3.0,3,27.0,contact_me,new,1.0,1,1,1.1166666666666667,678.2333333333332,1,1,0
10855,5.0,3,0.0,instant_book,past_booker,18.0,0,4,,0.0,1,1,1
10856,7.0,3,72.0,book_it,new,2.0,7,2,301.6333333333333,,1,0,0
10857,6.0,6,175.0,contact_me,new,0.0,211,13,,0.0,1,1,0
10858,2.0,14,46.0,instant_book,new,15.0,46,3,,0.0,1,1,1
10859,2.0,5,229.0,contact_me,past_booker,6.0,9,2,78.63333333333334,6611.833333333332,1,1,0
10860,1.0,7,33.0,book_it,new,1.0,111,16,146.16666666666666,,1,0,0
10861,4.0,7,272.0,contact_me,past_booker,15.0,107,2,237.06666666666663,0.08333333333333333,1,1,0
10862,2.0,3,154.0,book_it,new,2.0,62,8,324.8333333333333,,1,0,0
10863,2.0,3,177.0,book_it,past_booker,2.0,173,7,1.05,,1,0,0
10864,3.0,2,84.0,contact_me,past_booker,4.0,276,8,,,0,0,0
10865,1.0,4,416.0,contact_me,new,0.0,5,96,387.88333333333327,764.3833333333333,1,1,0
10866,4.0,21,0.0,instant_book,new,0.0,220,4,,0.0,1,1,1
10867,8.0,6,272.0,contact_me,past_booker,0.0,23,3,747.6166666666667,,1,0,0
10868,2.0,16,0.0,book_it,new,56.0,88,2,,0.0,1,1,1
10869,2.0,12,295.0,instant_book,past_booker,124.0,35,3,,0.0,1,1,1
10870,2.0,7,217.0,contact_me,past_booker,0.0,134,3,390.16666666666674,,1,0,0
10871,1.0,2,39.0,instant_book,past_booker,1.0,0,2,,0.0,1,1,1
10872,2.0,20,225.0,contact_me,new,1.0,71,12,32.800000000000004,1.5166666666666666,1,1,0
10873,8.0,17,216.0,contact_me,new,0.0,32,5,72.11666666666666,16.01666666666667,1,1,0
10874,1.0,7,147.0,contact_me,new,0.0,70,8,436.91666666666674,0.3333333333333333,1,1,0
10875,2.0,2,153.0,contact_me,new,0.0,2,2,3767.433333333333,,1,0,0
10876,2.0,3,0.0,book_it,past_booker,12.0,129,2,157.5,,1,0,0
10877,1.0,15,0.0,book_it,past_booker,0.0,8,7,,0.0,1,1,1
10878,2.0,4,481.0,book_it,new,1.0,157,5,,,0,0,0
10879,2.0,8,34.0,instant_book,past_booker,31.0,9,4,,0.0,1,1,1
10880,2.0,6,167.0,instant_book,past_booker,31.0,4,2,,0.0,1,1,1
10881,2.0,16,372.0,instant_book,past_booker,6.0,3,6,,0.0,1,1,1
10882,3.0,6,110.0,contact_me,new,1.0,28,6,2618.45,6.6,1,1,0
10883,1.0,5,117.0,instant_book,new,14.0,6,1,,0.0,1,1,1
10884,4.0,5,223.0,contact_me,new,16.0,133,7,604.4333333333333,2459.4666666666667,1,1,0
10885,1.0,3,333.0,contact_me,past_booker,3.0,133,18,,0.0,1,1,0
10886,2.0,9,477.0,instant_book,past_booker,0.0,276,9,,0.0,1,1,1
10887,1.0,2,0.0,book_it,new,7.0,1,2,,0.0,1,1,1
10888,2.0,2,3.0,instant_book,new,2.0,1,3,,0.0,1,1,1
10889,12.0,3,186.0,contact_me,new,2.0,95,3,1.7,,1,0,0
10890,6.0,3,80.0,contact_me,past_booker,0.0,260,9,2595.35,,1,0,0
10891,3.0,19,277.0,book_it,past_booker,1.0,32,2,74.23333333333333,1412.333333333333,1,1,1
10892,3.0,8,66.0,contact_me,new,18.0,19,3,,0.0,1,1,0
10893,1.0,16,258.0,contact_me,new,90.0,67,10,144.31666666666666,0.03333333333333333,1,1,1
10894,2.0,3,185.0,contact_me,new,7.0,192,6,0.0,,1,0,0
10895,4.0,9,87.0,instant_book,past_booker,1.0,52,3,,0.0,1,1,1
10896,2.0,2,750.0,book_it,past_booker,0.0,51,4,3823.95,,1,0,0
10897,2.0,12,176.0,book_it,new,59.0,37,3,7.916666666666668,1280.9833333333333,1,1,1
10898,1.0,4,271.0,contact_me,new,4.0,3,4,,0.0,1,1,0
10899,5.0,5,0.0,book_it,new,0.0,191,4,9707.05,,1,0,0
10900,2.0,2,282.0,contact_me,new,1.0,120,9,37.93333333333333,,1,0,0
10901,2.0,1,278.0,book_it,past_booker,0.0,71,3,,,0,0,0
10902,4.0,17,345.0,contact_me,past_booker,62.0,124,4,2.833333333333333,1938.75,1,1,0
10903,4.0,10,0.0,instant_book,past_booker,81.0,42,2,,0.0,1,1,1
10904,2.0,4,474.0,contact_me,new,2.0,136,4,425.13333333333327,,1,0,0
10905,4.0,2,246.0,contact_me,new,1.0,197,1,673.5333333333333,,1,0,0
10906,2.0,1,352.0,book_it,past_booker,0.0,192,18,,,0,0,0
10907,5.0,16,68.0,instant_book,new,0.0,13,10,,0.0,1,1,1
10908,1.0,32,97.0,contact_me,past_booker,0.0,182,7,19.866666666666667,,1,0,0
10909,1.0,3,75.0,contact_me,new,0.0,35,2,333.5,,1,0,0
10910,9.0,3,143.0,contact_me,past_booker,2.0,84,4,2.333333333333333,1130.7833333333333,1,1,0
10911,2.0,7,0.0,instant_book,past_booker,10.0,18,2,,0.0,1,1,1
10912,2.0,3,32.0,book_it,new,0.0,58,3,572.9166666666666,,1,0,0
10913,5.0,5,3.0,instant_book,past_booker,0.0,138,2,,0.0,1,1,1
10914,1.0,6,141.0,instant_book,past_booker,0.0,49,29,,0.0,1,1,1
10915,1.0,6,0.0,instant_book,new,20.0,18,1,,0.0,1,1,1
10916,3.0,26,74.0,instant_book,past_booker,6.0,2,4,,0.0,1,1,1
10917,2.0,28,45.0,book_it,past_booker,21.0,28,9,40.2,17.35,1,1,1
10918,2.0,3,91.0,book_it,past_booker,16.0,213,4,405.4,,1,0,0
10919,5.0,3,183.0,contact_me,new,0.0,188,4,605.6666666666666,0.03333333333333333,1,1,0
10920,4.0,2,190.0,book_it,new,2.0,8,2,,,0,0,0
10921,3.0,1,107.0,contact_me,new,1.0,196,17,,,0,0,0
10922,4.0,6,426.0,contact_me,new,159.0,55,3,316.78333333333336,,1,0,0
10923,4.0,4,0.0,instant_book,past_booker,38.0,4,4,,0.0,1,1,1
10924,4.0,3,12.0,book_it,new,5.0,298,9,528.6666666666667,,1,0,0
10925,3.0,2,37.0,book_it,new,6.0,28,11,294.6,,1,0,0
10926,2.0,2,83.0,contact_me,new,0.0,115,3,3.2,,1,0,0
10927,1.0,12,129.0,instant_book,past_booker,12.0,0,2,,0.0,1,1,1
10928,1.0,6,116.0,contact_me,new,1.0,54,10,318.96666666666664,0.15,1,1,0
10929,2.0,9,226.0,book_it,past_booker,45.0,61,4,,0.0,1,1,1
10930,1.0,3,0.0,book_it,past_booker,4.0,8,4,,0.0,1,1,1
10931,4.0,2,108.0,book_it,new,0.0,62,3,730.75,,1,0,0
10932,4.0,3,310.0,contact_me,past_booker,52.0,29,3,17.15,5.2,1,1,0
10933,5.0,13,155.0,book_it,new,11.0,129,2,,0.0,1,1,1
10934,2.0,12,24.0,instant_book,past_booker,30.0,54,4,,0.0,1,1,1
10935,1.0,3,244.0,book_it,past_booker,1.0,27,3,142.31666666666666,,1,0,0
10936,3.0,15,57.0,contact_me,new,2.0,154,5,6628.1833333333325,,1,0,0
10937,4.0,2,76.0,contact_me,past_booker,0.0,25,5,4372.383333333333,,1,0,0
10938,6.0,5,274.0,contact_me,new,3.0,275,5,7048.733333333334,,1,0,0
10939,2.0,3,96.0,instant_book,past_booker,0.0,71,4,,0.0,1,1,1
10940,5.0,6,440.0,contact_me,new,8.0,26,3,,0.0,1,1,1
10941,2.0,3,543.0,contact_me,new,11.0,80,5,76.06666666666666,0.2500000000000001,1,1,0
10942,2.0,4,92.0,contact_me,past_booker,0.0,200,2,8.4,32.00000000000001,1,1,0
10943,2.0,2,128.0,contact_me,new,20.0,212,3,,0.0,1,1,0
10944,8.0,7,696.0,contact_me,past_booker,0.0,206,1,564.7,,1,0,0
10945,2.0,3,181.0,instant_book,past_booker,1.0,14,3,,0.0,1,1,1
10946,4.0,4,198.0,contact_me,new,1.0,138,7,,0.0,1,1,0
10947,2.0,5,156.0,contact_me,new,1.0,46,1,263.81666666666666,,1,0,0
10948,2.0,3,395.0,contact_me,past_booker,0.0,55,10,375.6833333333333,,1,0,0
10949,1.0,3,138.0,contact_me,new,31.0,74,2,394.81666666666666,0.11666666666666667,1,1,0
10950,4.0,7,0.0,book_it,past_booker,16.0,5,2,,0.0,1,1,1
10951,6.0,1,79.0,contact_me,past_booker,0.0,31,4,,,0,0,0
10952,2.0,15,133.0,book_it,past_booker,3.0,1,13,6.2,65.66666666666667,1,1,1
10953,6.0,27,107.0,book_it,past_booker,5.0,168,8,,0.0,1,1,1
10954,2.0,6,138.0,contact_me,past_booker,0.0,153,8,207.75,1818.15,1,1,0
10955,4.0,5,329.0,instant_book,new,15.0,20,8,,0.0,1,1,1
