,guest_size,total_interactions,message_length,channel,user_stage,total_reviews,lead_time,days_of_stay,reply_t,accept_t,replied,accepted,booked
14839,1.0,3,196.0,contact_me,past_booker,0.0,69,8,,0.0,1,1,0
14843,1.0,11,353.0,contact_me,new,40.0,35,10,86.95,124.85,1,1,1
14851,1.0,5,316.0,contact_me,new,3.0,61,15,,0.0,1,1,1
14853,2.0,5,125.0,contact_me,new,24.0,3,1,34.53333333333333,0.6166666666666667,1,1,0
14855,3.0,12,125.0,contact_me,past_booker,0.0,68,8,16.333333333333336,540.9000000000002,1,1,1
14856,2.0,4,1032.0,contact_me,past_booker,5.0,1,7,,0.0,1,1,0
14857,5.0,3,178.0,contact_me,past_booker,11.0,320,9,1275.5333333333333,0.26666666666666666,1,1,0
14862,4.0,3,167.0,contact_me,new,5.0,33,6,713.8166666666667,4347.8,1,1,0
14863,1.0,16,108.0,contact_me,new,3.0,6,20,172.91666666666663,20139.566666666666,1,1,0
14866,4.0,10,147.0,contact_me,new,4.0,202,11,,0.0,1,1,0
14867,2.0,2,810.0,contact_me,past_booker,5.0,6,7,,0.0,1,1,0
14869,1.0,23,279.0,contact_me,new,0.0,197,5,27.73333333333333,376.88333333333327,1,1,1
14873,2.0,9,62.0,contact_me,new,0.0,43,8,6.166666666666668,0.45,1,1,0
14874,2.0,5,477.0,contact_me,past_booker,3.0,4,4,981.7000000000003,1.3666666666666667,1,1,1
14877,1.0,5,208.0,contact_me,past_booker,4.0,4,31,24.466666666666665,0.26666666666666666,1,1,0
14879,1.0,6,278.0,contact_me,new,27.0,109,19,0.2333333333333333,2831.683333333333,1,1,0
14889,4.0,16,95.0,contact_me,new,0.0,9,3,44.7,4.95,1,1,0
14897,5.0,5,543.0,contact_me,new,1.0,29,3,27920.9,0.1,1,1,0
14899,1.0,3,296.0,contact_me,new,30.0,67,4,5.7666666666666675,0.45,1,1,0
14908,3.0,12,599.0,contact_me,new,2.0,4,28,739.2166666666667,2518.4166666666665,1,1,0
14913,2.0,14,115.0,contact_me,past_booker,5.0,197,3,,0.0,1,1,1
14915,3.0,7,266.0,contact_me,past_booker,18.0,32,1,49.15,41.41666666666666,1,1,0
14931,4.0,34,199.0,contact_me,past_booker,3.0,1,8,,0.0,1,1,1
14932,1.0,17,240.0,contact_me,new,1.0,184,11,,0.0,1,1,1
14934,4.0,3,282.0,contact_me,new,1.0,79,3,,0.0,1,1,0
14935,4.0,32,175.0,contact_me,new,7.0,33,3,501.30000000000007,0.2,1,1,1
14936,8.0,29,466.0,contact_me,new,69.0,96,5,7.25,241.06666666666663,1,1,0
14949,1.0,14,490.0,contact_me,past_booker,7.0,11,2,358.66666666666674,3822.6,1,1,1
14957,2.0,15,321.0,contact_me,past_booker,8.0,2,4,3.066666666666667,0.16666666666666666,1,1,1
14968,4.0,4,187.0,contact_me,new,24.0,216,4,15.183333333333335,0.2333333333333333,1,1,0
14975,1.0,5,452.0,contact_me,new,1.0,20,28,22.716666666666665,0.2333333333333333,1,1,0
14980,8.0,3,66.0,contact_me,new,0.0,27,5,,0.0,1,1,0
14981,1.0,3,538.0,contact_me,past_booker,3.0,176,21,13.65,0.1,1,1,0
14986,4.0,3,148.0,contact_me,new,27.0,38,5,810.0833333333335,0.1,1,1,0
14987,8.0,14,16.0,contact_me,past_booker,0.0,78,12,407.51666666666665,2064.2500000000005,1,1,0
14988,2.0,2,577.0,contact_me,new,3.0,203,7,,0.0,1,1,0
14990,2.0,8,200.0,contact_me,new,0.0,248,4,313.8666666666667,739.9,1,1,0
14998,1.0,9,352.0,contact_me,past_booker,1.0,0,28,449.25,962.9833333333332,1,1,0
15000,1.0,6,163.0,contact_me,new,10.0,17,6,,0.0,1,1,0
15010,4.0,14,202.0,contact_me,past_booker,11.0,29,5,2.9,9.333333333333334,1,1,0
15012,3.0,5,166.0,contact_me,new,3.0,75,3,,0.0,1,1,0
15013,2.0,3,290.0,contact_me,new,3.0,205,4,11.633333333333333,0.3,1,1,0
15017,1.0,5,166.0,contact_me,past_booker,23.0,7,32,,0.0,1,1,0
15018,1.0,33,474.0,contact_me,past_booker,13.0,190,15,40.41666666666666,0.5166666666666667,1,1,1
15021,4.0,4,108.0,contact_me,new,18.0,76,4,26.11666666666667,0.2333333333333333,1,1,0
15022,2.0,3,354.0,contact_me,new,27.0,43,1,25.3,0.18333333333333326,1,1,0
15027,4.0,4,358.0,contact_me,new,0.0,60,6,,0.0,1,1,0
15033,3.0,6,233.0,contact_me,new,4.0,128,16,27.98333333333333,896.6333333333333,1,1,0
15041,5.0,25,566.0,contact_me,new,5.0,216,8,165.26666666666668,55.48333333333333,1,1,1
15051,2.0,3,47.0,contact_me,new,5.0,81,7,768.7,8757.983333333334,1,1,0
15062,3.0,7,369.0,contact_me,past_booker,9.0,1,2,9.4,3.733333333333333,1,1,0
15064,4.0,5,131.0,contact_me,new,15.0,26,3,49.21666666666667,0.2500000000000001,1,1,0
15066,2.0,9,277.0,contact_me,new,5.0,26,8,55.03333333333333,2774.866666666667,1,1,0
15076,1.0,3,391.0,contact_me,past_booker,1.0,159,13,,0.0,1,1,0
15078,2.0,7,341.0,contact_me,new,13.0,2,2,,0.0,1,1,1
15081,3.0,7,287.0,contact_me,new,10.0,43,6,58.01666666666666,0.95,1,1,0
15085,2.0,8,246.0,contact_me,past_booker,2.0,17,1,22.766666666666666,33.56666666666667,1,1,0
15092,1.0,8,145.0,contact_me,past_booker,1.0,23,16,2.25,1.0333333333333334,1,1,0
15096,4.0,6,64.0,contact_me,past_booker,43.0,64,5,,0.0,1,1,0
15098,1.0,7,128.0,contact_me,past_booker,1.0,46,20,132.51666666666668,0.4666666666666667,1,1,0
15101,8.0,2,826.0,contact_me,new,10.0,258,2,,0.0,1,1,0
15109,1.0,3,195.0,contact_me,new,3.0,13,1,,0.0,1,1,0
15111,2.0,3,519.0,contact_me,new,3.0,32,76,1451.65,0.2833333333333333,1,1,0
15118,2.0,8,76.0,contact_me,past_booker,1.0,192,5,5.55,726.8833333333333,1,1,1
15122,2.0,3,128.0,contact_me,new,35.0,25,3,,0.0,1,1,0
15127,4.0,5,148.0,contact_me,new,2.0,156,6,9.3,27.316666666666666,1,1,0
15129,6.0,3,265.0,contact_me,new,0.0,169,15,7.866666666666667,0.2,1,1,0
15134,1.0,6,275.0,contact_me,new,20.0,23,8,,0.0,1,1,1
15139,3.0,13,233.0,contact_me,new,4.0,12,5,1.1833333333333331,21.15,1,1,0
15141,2.0,3,57.0,contact_me,new,31.0,44,5,35.6,0.03333333333333333,1,1,0
15142,4.0,10,314.0,contact_me,past_booker,0.0,49,6,907.6,320.8666666666667,1,1,0
15145,5.0,19,61.0,contact_me,new,40.0,342,11,,0.0,1,1,0
15149,3.0,3,155.0,contact_me,new,1.0,14,2,257.85,67.73333333333333,1,1,0
15150,6.0,4,125.0,contact_me,new,1.0,65,2,,0.0,1,1,0
15167,2.0,10,106.0,contact_me,past_booker,34.0,18,4,303.3333333333333,233.15,1,1,0
15170,3.0,8,139.0,contact_me,new,8.0,258,5,810.4833333333332,4.433333333333334,1,1,0
15174,1.0,26,167.0,contact_me,past_booker,12.0,1,8,0.0,840.6833333333333,1,1,1
15176,2.0,4,53.0,contact_me,past_booker,46.0,41,3,,0.0,1,1,0
15181,4.0,8,224.0,contact_me,past_booker,0.0,46,35,102.71666666666668,10.25,1,1,0
15191,4.0,2,251.0,contact_me,new,26.0,33,3,,0.0,1,1,0
15199,2.0,4,147.0,contact_me,new,59.0,176,8,235.63333333333333,0.08333333333333333,1,1,0
15201,1.0,7,134.0,contact_me,past_booker,30.0,21,7,395.63333333333327,785.7666666666668,1,1,0
15202,2.0,17,355.0,contact_me,past_booker,20.0,17,14,808.95,4276.116666666667,1,1,0
15204,2.0,4,100.0,contact_me,past_booker,3.0,55,16,30.33333333333333,2586.0,1,1,0
15205,4.0,14,200.0,contact_me,past_booker,1.0,257,30,,0.0,1,1,0
15214,2.0,4,108.0,contact_me,new,13.0,123,7,3.466666666666667,0.05,1,1,0
15222,2.0,4,203.0,contact_me,new,17.0,25,2,6.066666666666666,0.08333333333333333,1,1,0
15223,2.0,3,160.0,contact_me,new,0.0,104,9,1599.75,0.1,1,1,0
15230,7.0,5,303.0,contact_me,past_booker,24.0,5,2,,0.0,1,1,0
15232,4.0,3,153.0,contact_me,new,0.0,22,3,1806.4,5.716666666666668,1,1,0
15236,2.0,7,977.0,contact_me,new,20.0,176,7,,0.0,1,1,0
15247,4.0,3,31.0,contact_me,new,8.0,9,4,3.683333333333333,0.2833333333333333,1,1,0
15253,4.0,7,235.0,contact_me,new,20.0,59,2,26.33333333333333,0.16666666666666666,1,1,0
15254,2.0,8,691.0,contact_me,past_booker,20.0,164,9,105.21666666666668,0.7,1,1,0
15257,1.0,31,273.0,contact_me,past_booker,0.0,4,29,10.1,2.533333333333333,1,1,1
15258,2.0,24,726.0,contact_me,past_booker,13.0,17,11,46.56666666666667,1.7,1,1,1
15265,1.0,9,125.0,contact_me,new,66.0,0,1,12.866666666666667,0.08333333333333333,1,1,0
15266,1.0,3,61.0,contact_me,new,0.0,96,3,864.7,734.25,1,1,0
15269,2.0,36,452.0,contact_me,past_booker,8.0,23,6,,0.0,1,1,1
15273,1.0,26,66.0,contact_me,new,2.0,198,19,11.033333333333333,1831.6833333333327,1,1,0
15277,2.0,3,247.0,contact_me,new,24.0,205,10,59.08333333333334,994.4833333333336,1,1,0
15282,2.0,4,165.0,contact_me,new,0.0,17,14,6.066666666666666,0.16666666666666666,1,1,0
15283,3.0,8,197.0,contact_me,past_booker,10.0,2,3,,0.0,1,1,0
15292,2.0,11,70.0,contact_me,new,0.0,43,3,5.166666666666667,0.4833333333333334,1,1,1
15293,2.0,10,182.0,contact_me,new,1.0,21,3,16.35,0.13333333333333333,1,1,0
15300,4.0,4,115.0,contact_me,new,33.0,203,5,,0.0,1,1,0
15301,4.0,4,35.0,contact_me,new,0.0,53,10,505.11666666666673,0.8,1,1,0
15304,2.0,5,410.0,contact_me,new,8.0,23,14,,0.0,1,1,0
15305,1.0,21,72.0,contact_me,past_booker,0.0,28,46,61.91666666666667,0.3666666666666665,1,1,1
15309,6.0,13,0.0,contact_me,new,18.0,9,2,,0.0,1,1,0
15312,6.0,17,563.0,contact_me,new,0.0,64,22,21.716666666666665,3978.716666666666,1,1,0
15313,2.0,13,361.0,contact_me,new,23.0,10,3,74.26666666666667,245.6,1,1,1
15315,7.0,9,112.0,contact_me,past_booker,2.0,20,3,,0.0,1,1,0
15316,7.0,3,119.0,contact_me,new,0.0,59,2,296.31666666666666,0.06666666666666668,1,1,0
15320,4.0,2,296.0,contact_me,new,4.0,144,8,,0.0,1,1,0
15330,3.0,2,130.0,contact_me,new,0.0,224,4,,0.0,1,1,0
15332,4.0,2,424.0,contact_me,past_booker,0.0,132,4,,0.0,1,1,0
15336,7.0,9,56.0,contact_me,new,34.0,4,2,,0.0,1,1,0
15337,1.0,5,154.0,contact_me,past_booker,17.0,43,11,4.2,0.6,1,1,0
15347,6.0,5,372.0,contact_me,new,49.0,263,11,612.2666666666668,0.65,1,1,0
15348,3.0,4,226.0,contact_me,new,0.0,64,10,,0.0,1,1,0
15351,3.0,11,417.0,contact_me,new,0.0,39,5,,0.0,1,1,0
15353,1.0,3,232.0,contact_me,new,2.0,198,14,229.85,1.3833333333333333,1,1,0
15355,1.0,39,530.0,contact_me,past_booker,2.0,34,5,21.95,6012.15,1,1,1
15357,4.0,12,379.0,contact_me,past_booker,40.0,47,3,174.08333333333337,1.65,1,1,1
15374,1.0,3,196.0,contact_me,new,0.0,9,3,3.65,32.91666666666667,1,1,0
15377,1.0,4,182.0,contact_me,new,0.0,110,29,547.3333333333334,679.3333333333334,1,1,0
15378,1.0,3,557.0,contact_me,new,0.0,63,15,1142.5833333333333,0.13333333333333333,1,1,0
15379,2.0,8,215.0,contact_me,new,19.0,6,8,,0.0,1,1,0
15383,1.0,7,490.0,contact_me,past_booker,19.0,126,18,331.6333333333333,8.516666666666667,1,1,0
15387,1.0,7,356.0,contact_me,past_booker,37.0,5,4,150.35,863.0,1,1,0
15390,1.0,17,407.0,contact_me,past_booker,9.0,8,1,,0.0,1,1,1
15406,6.0,3,130.0,contact_me,new,9.0,19,2,110.2,0.3333333333333333,1,1,0
15414,2.0,36,0.0,contact_me,new,5.0,34,5,,0.0,1,1,0
15418,8.0,6,251.0,contact_me,new,0.0,119,18,569.9,33374.10000000001,1,1,0
15425,1.0,3,107.0,contact_me,past_booker,2.0,107,2,,0.0,1,1,0
15430,5.0,7,149.0,contact_me,new,20.0,96,7,0.15,1.3833333333333333,1,1,0
15443,1.0,5,773.0,contact_me,past_booker,0.0,31,3,,0.0,1,1,0
15452,2.0,3,317.0,contact_me,new,0.0,45,2,725.7,244.36666666666667,1,1,0
15453,1.0,3,297.0,contact_me,new,0.0,59,26,413.85,0.03333333333333333,1,1,0
15456,7.0,36,159.0,contact_me,past_booker,11.0,10,4,6.85,13.416666666666664,1,1,1
15458,8.0,5,14.0,contact_me,new,8.0,15,3,,0.0,1,1,0
15465,2.0,5,440.0,contact_me,new,1.0,73,13,366.48333333333335,0.11666666666666667,1,1,0
15468,2.0,8,88.0,contact_me,past_booker,1.0,43,4,,0.0,1,1,1
15479,2.0,7,267.0,contact_me,past_booker,142.0,19,8,5.7,0.13333333333333333,1,1,0
15481,2.0,18,233.0,contact_me,new,12.0,33,14,,0.0,1,1,0
15485,1.0,3,308.0,contact_me,new,2.0,3,79,2.933333333333333,1400.3,1,1,0
15487,3.0,20,202.0,contact_me,new,3.0,30,3,2.583333333333333,906.7166666666667,1,1,1
15497,1.0,6,179.0,contact_me,new,0.0,202,3,9.633333333333333,1.0333333333333334,1,1,0
15504,3.0,13,225.0,contact_me,new,21.0,28,1,,0.0,1,1,1
15513,2.0,14,162.0,contact_me,past_booker,15.0,0,3,20.3,103.68333333333334,1,1,1
15514,1.0,22,69.0,contact_me,new,1.0,239,4,,0.0,1,1,0
15523,2.0,18,76.0,contact_me,new,0.0,130,6,6.3,15.300000000000002,1,1,0
15525,12.0,6,174.0,contact_me,new,2.0,72,4,115.93333333333334,0.1,1,1,0
15527,2.0,3,356.0,contact_me,new,34.0,319,9,76.1,0.6666666666666666,1,1,0
15534,4.0,11,242.0,contact_me,new,0.0,130,5,10.283333333333333,49.06666666666667,1,1,1
15538,2.0,2,154.0,contact_me,new,0.0,28,3,,0.0,1,1,0
15553,4.0,5,325.0,contact_me,past_booker,1.0,75,19,268.1333333333334,0.06666666666666668,1,1,0
15560,2.0,4,105.0,contact_me,new,13.0,9,5,947.1333333333333,0.2333333333333333,1,1,0
15565,1.0,8,281.0,contact_me,new,4.0,71,182,706.2833333333333,0.8,1,1,0
15566,1.0,11,99.0,contact_me,new,0.0,2,3,,0.0,1,1,0
15571,4.0,3,300.0,contact_me,new,5.0,187,9,,0.0,1,1,0
15572,2.0,9,618.0,contact_me,new,11.0,34,5,3.45,1.0000000000000002,1,1,1
15575,4.0,7,73.0,contact_me,past_booker,4.0,191,7,,0.0,1,1,0
15576,1.0,3,493.0,contact_me,new,6.0,3,5,493.16666666666674,728.9666666666667,1,1,0
15587,2.0,3,478.0,contact_me,new,47.0,27,10,211.0,1.8666666666666667,1,1,0
15590,1.0,4,252.0,contact_me,new,4.0,12,3,,0.0,1,1,0
15592,1.0,7,159.0,contact_me,new,3.0,26,15,1.1,48.18333333333333,1,1,0
15594,2.0,6,101.0,contact_me,new,3.0,2,8,,0.0,1,1,0
15598,6.0,5,591.0,contact_me,new,76.0,208,5,3370.816666666666,0.18333333333333326,1,1,0
15600,2.0,2,615.0,contact_me,past_booker,18.0,213,6,,0.0,1,1,0
15607,3.0,4,100.0,contact_me,new,26.0,70,9,,0.0,1,1,0
15614,2.0,10,529.0,contact_me,new,1.0,24,13,,0.0,1,1,0
15616,5.0,2,233.0,contact_me,new,0.0,21,5,,0.0,1,1,0
15619,4.0,7,226.0,contact_me,new,3.0,70,6,252.88333333333333,2.3,1,1,0
15622,1.0,33,582.0,contact_me,past_booker,1.0,41,26,12.366666666666667,0.6,1,1,1
15623,4.0,6,331.0,contact_me,new,0.0,110,1,236.26666666666668,2689.9,1,1,0
15641,5.0,3,97.0,contact_me,past_booker,0.0,46,9,,0.0,1,1,0
15642,2.0,7,96.0,contact_me,new,83.0,3,3,,0.0,1,1,0
15644,2.0,3,83.0,contact_me,new,3.0,223,2,220.66666666666663,0.35,1,1,0
15649,1.0,3,164.0,contact_me,new,0.0,94,18,978.4333333333336,62795.21666666668,1,1,0
15651,4.0,3,429.0,contact_me,new,7.0,55,3,84.55,0.08333333333333333,1,1,0
15654,2.0,3,122.0,contact_me,new,4.0,14,7,,0.0,1,1,0
15658,5.0,16,173.0,contact_me,new,0.0,43,24,134.38333333333335,1.4333333333333331,1,1,0
15659,3.0,6,75.0,contact_me,new,30.0,180,16,367.31666666666666,0.5000000000000001,1,1,0
15662,4.0,3,201.0,contact_me,new,11.0,3,5,12.6,1.0833333333333333,1,1,0
15663,2.0,6,75.0,contact_me,past_booker,1.0,177,16,822.9166666666665,1216.6833333333334,1,1,0
15664,2.0,9,130.0,contact_me,new,52.0,1,4,,0.0,1,1,0
15672,5.0,13,385.0,contact_me,new,1.0,46,1,7.2333333333333325,1189.4666666666667,1,1,1
15674,1.0,29,16.0,contact_me,past_booker,15.0,2,2,37.5,1.75,1,1,1
15675,9.0,8,138.0,contact_me,new,4.0,83,7,,0.0,1,1,0
15683,5.0,3,419.0,contact_me,new,147.0,17,2,,0.0,1,1,0
15685,6.0,5,286.0,contact_me,past_booker,0.0,49,24,49.48333333333333,42.43333333333333,1,1,0
15698,2.0,27,516.0,contact_me,past_booker,0.0,30,23,33.81666666666667,6.683333333333334,1,1,0
15710,1.0,3,225.0,contact_me,new,1.0,138,27,,0.0,1,1,0
15718,4.0,21,248.0,contact_me,new,19.0,18,3,19.566666666666666,719.3333333333335,1,1,0
15723,2.0,19,322.0,contact_me,new,47.0,30,2,,0.0,1,1,1
15726,2.0,3,100.0,contact_me,new,3.0,164,8,37.7,498.48333333333335,1,1,0
15738,1.0,3,178.0,contact_me,new,5.0,78,7,289.06666666666666,0.2333333333333333,1,1,0
15743,1.0,12,56.0,contact_me,past_booker,2.0,9,7,14.25,0.08333333333333333,1,1,1
15745,4.0,9,346.0,contact_me,new,17.0,21,3,167.08333333333334,2.316666666666667,1,1,0
15766,4.0,10,316.0,contact_me,new,7.0,2,3,52.23333333333333,21.53333333333333,1,1,1
15770,4.0,18,345.0,contact_me,new,0.0,47,4,660.5833333333334,8.500000000000002,1,1,1
15772,2.0,15,352.0,contact_me,past_booker,1.0,7,12,278.2,0.4,1,1,0
15775,4.0,6,316.0,contact_me,past_booker,0.0,243,7,,0.0,1,1,0
15783,1.0,3,26.0,contact_me,past_booker,4.0,2,61,16.683333333333334,1.7166666666666666,1,1,0
15787,1.0,15,508.0,contact_me,new,2.0,111,6,356.61666666666673,23.066666666666666,1,1,1
15789,8.0,4,186.0,contact_me,past_booker,0.0,245,4,28.65,3.2666666666666666,1,1,0
15794,1.0,20,169.0,contact_me,new,72.0,3,10,,0.0,1,1,0
15796,2.0,4,351.0,contact_me,new,0.0,101,4,129.75000000000003,5.216666666666667,1,1,0
15803,1.0,16,326.0,contact_me,new,3.0,3,7,52.26666666666666,11.733333333333333,1,1,0
15806,3.0,13,331.0,contact_me,new,3.0,207,23,,0.0,1,1,0
15808,4.0,24,332.0,contact_me,past_booker,8.0,27,5,214.61666666666667,3204.916666666666,1,1,1
15812,7.0,11,68.0,contact_me,new,0.0,32,3,3.850000000000001,1355.2333333333333,1,1,0
15819,4.0,16,149.0,contact_me,new,0.0,1,42,22.41666666666667,19.0,1,1,0
15821,5.0,3,310.0,contact_me,new,6.0,204,21,,0.0,1,1,0
15825,1.0,4,82.0,contact_me,past_booker,0.0,51,8,,0.0,1,1,0
15828,1.0,10,189.0,contact_me,past_booker,1.0,25,6,,0.0,1,1,0
15837,1.0,7,12.0,contact_me,new,5.0,5,4,2.816666666666667,0.18333333333333326,1,1,0
15845,4.0,23,125.0,contact_me,past_booker,1.0,95,5,,0.0,1,1,1
15849,7.0,5,155.0,contact_me,past_booker,0.0,40,46,170.4,0.75,1,1,0
15858,1.0,2,111.0,contact_me,new,7.0,304,13,,0.0,1,1,0
15867,1.0,3,363.0,contact_me,past_booker,0.0,60,6,,0.0,1,1,0
15869,1.0,10,368.0,contact_me,new,1.0,13,5,21.75,38.766666666666666,1,1,0
15871,3.0,7,256.0,contact_me,new,2.0,185,7,115.03333333333332,13.633333333333333,1,1,0
15875,1.0,12,304.0,contact_me,past_booker,1.0,1,2,,0.0,1,1,0
15882,3.0,12,350.0,contact_me,new,0.0,139,4,95.58333333333331,44458.98333333333,1,1,0
15886,3.0,4,142.0,contact_me,new,0.0,138,4,2.533333333333333,0.13333333333333333,1,1,0
15893,4.0,3,466.0,contact_me,new,1.0,208,30,,0.0,1,1,0
15897,4.0,3,209.0,contact_me,past_booker,16.0,238,3,,0.0,1,1,0
15898,8.0,8,104.0,contact_me,new,7.0,20,5,214.45,6819.15,1,1,0
15912,5.0,5,165.0,contact_me,new,5.0,208,7,,0.0,1,1,0
15913,1.0,24,100.0,contact_me,past_booker,87.0,0,5,,0.0,1,1,0
15920,3.0,3,242.0,contact_me,new,0.0,9,5,,0.0,1,1,0
15925,6.0,17,35.0,contact_me,new,5.0,163,2,677.3166666666667,10660.65,1,1,1
15930,5.0,2,203.0,contact_me,new,0.0,63,1,,0.0,1,1,0
15937,1.0,3,184.0,contact_me,past_booker,4.0,3,3,227.6,383.9666666666666,1,1,0
15938,2.0,8,50.0,contact_me,new,0.0,133,3,520.0166666666668,723.4333333333333,1,1,0
15959,4.0,3,121.0,contact_me,past_booker,0.0,174,8,,0.0,1,1,0
15960,2.0,3,66.0,contact_me,new,0.0,12,6,,0.0,1,1,0
15961,4.0,5,398.0,contact_me,new,0.0,165,12,,0.0,1,1,0
15962,1.0,2,163.0,contact_me,past_booker,14.0,104,14,,0.0,1,1,0
15967,2.0,3,61.0,contact_me,new,43.0,3,2,423.9333333333333,0.31666666666666665,1,1,0
15968,4.0,3,316.0,contact_me,new,41.0,28,4,527.35,0.13333333333333333,1,1,0
15972,2.0,40,772.0,contact_me,past_booker,0.0,100,2,457.9666666666666,0.06666666666666668,1,1,1
15979,3.0,3,112.0,contact_me,past_booker,71.0,14,3,806.2333333333332,0.11666666666666667,1,1,0
15981,4.0,4,203.0,contact_me,past_booker,0.0,60,16,199.16666666666663,50.36666666666667,1,1,0
15987,2.0,3,208.0,contact_me,new,7.0,158,2,,0.0,1,1,0
16004,2.0,4,345.0,contact_me,past_booker,15.0,1,4,,0.0,1,1,0
16007,2.0,4,253.0,contact_me,new,0.0,4,4,,0.0,1,1,0
16012,3.0,3,76.0,contact_me,new,9.0,65,6,961.6166666666667,0.016666666666666666,1,1,0
16017,2.0,17,196.0,contact_me,new,2.0,11,3,7.35,0.16666666666666666,1,1,1
16025,1.0,4,227.0,contact_me,new,16.0,5,2,16.56666666666667,0.31666666666666665,1,1,0
16032,4.0,4,189.0,contact_me,new,10.0,38,9,,0.0,1,1,0
16034,4.0,3,53.0,contact_me,new,2.0,10,6,76.81666666666666,16098.966666666667,1,1,0
16039,3.0,3,137.0,contact_me,new,82.0,214,5,,0.0,1,1,0
16044,5.0,4,976.0,contact_me,new,0.0,56,7,161.18333333333334,1690.416666666667,1,1,0
16048,1.0,3,944.0,contact_me,past_booker,6.0,30,4,,0.0,1,1,0
16049,1.0,3,529.0,contact_me,past_booker,0.0,160,25,493.86666666666673,0.06666666666666668,1,1,0
16051,1.0,3,132.0,contact_me,new,20.0,7,11,,0.0,1,1,0
16055,6.0,15,155.0,contact_me,new,5.0,27,6,2.0333333333333337,9941.533333333333,1,1,0
16061,3.0,64,164.0,contact_me,new,0.0,103,13,,0.0,1,1,1
16063,7.0,6,44.0,contact_me,new,4.0,10,4,7.3,712.2666666666668,1,1,0
16064,1.0,2,206.0,contact_me,past_booker,0.0,211,7,,0.0,1,1,0
16065,2.0,4,115.0,contact_me,past_booker,98.0,203,2,759.1166666666667,0.6666666666666666,1,1,0
16070,1.0,8,263.0,contact_me,new,0.0,63,3,,0.0,1,1,0
16072,2.0,4,334.0,contact_me,new,3.0,90,7,,0.0,1,1,0
16079,1.0,3,1209.0,contact_me,past_booker,2.0,67,7,1656.416666666667,1321.9666666666667,1,1,0
16080,3.0,3,93.0,contact_me,new,58.0,95,3,,0.0,1,1,0
16085,2.0,6,83.0,contact_me,past_booker,8.0,5,3,288.78333333333336,827.5333333333333,1,1,0
16087,4.0,4,172.0,contact_me,new,0.0,114,1,549.8333333333334,307.1666666666667,1,1,0
16088,8.0,6,257.0,contact_me,past_booker,1.0,45,2,1541.666666666667,575.3,1,1,0
16102,1.0,15,78.0,contact_me,new,0.0,15,4,576.35,20.266666666666666,1,1,0
16103,5.0,3,154.0,contact_me,new,16.0,58,4,127.73333333333336,0.03333333333333333,1,1,0
16106,4.0,7,134.0,contact_me,new,1.0,96,2,163.38333333333333,0.26666666666666666,1,1,0
16107,9.0,12,144.0,contact_me,new,26.0,33,3,,0.0,1,1,0
16119,7.0,5,240.0,contact_me,new,0.0,141,5,11.616666666666667,0.3,1,1,0
16127,2.0,3,237.0,contact_me,past_booker,92.0,1,2,,0.0,1,1,0
16128,1.0,26,602.0,contact_me,new,1.0,10,12,31.000000000000004,593.45,1,1,1
16130,2.0,17,224.0,contact_me,past_booker,0.0,71,2,,0.0,1,1,1
16141,2.0,3,166.0,contact_me,new,113.0,123,10,95.25,1.1333333333333333,1,1,0
16150,4.0,10,179.0,contact_me,past_booker,1.0,22,4,,0.0,1,1,0
16152,1.0,8,230.0,contact_me,new,2.0,0,5,,0.0,1,1,0
16160,4.0,10,347.0,contact_me,past_booker,3.0,9,8,,0.0,1,1,1
16161,4.0,18,218.0,contact_me,new,0.0,7,4,3.683333333333333,6.866666666666666,1,1,0
16166,3.0,7,215.0,contact_me,new,3.0,72,7,145.98333333333332,462.83333333333326,1,1,0
16169,4.0,5,104.0,contact_me,past_booker,124.0,215,10,54.96666666666667,1624.9333333333334,1,1,0
16175,4.0,4,158.0,contact_me,new,0.0,51,2,502.4333333333333,11.733333333333333,1,1,0
16177,4.0,10,116.0,contact_me,past_booker,1.0,4,3,5.216666666666667,7.800000000000002,1,1,1
16185,1.0,23,383.0,contact_me,new,1.0,23,3,62.00000000000001,3685.9,1,1,1
16193,2.0,28,249.0,contact_me,new,0.0,110,10,3921.116666666667,6032.216666666666,1,1,1
16198,5.0,22,393.0,contact_me,past_booker,1.0,157,91,4.233333333333333,1432.283333333333,1,1,0
16202,5.0,4,383.0,contact_me,past_booker,0.0,14,5,,0.0,1,1,0
16213,1.0,9,221.0,contact_me,new,35.0,15,30,,0.0,1,1,1
16216,6.0,7,203.0,contact_me,new,0.0,268,9,,0.0,1,1,0
16222,2.0,10,144.0,contact_me,past_booker,4.0,210,11,1322.0666666666666,0.2,1,1,0
16225,2.0,17,274.0,contact_me,past_booker,0.0,72,2,47.05,1.0333333333333334,1,1,1
16231,1.0,3,415.0,contact_me,past_booker,25.0,2,4,,0.0,1,1,0
16236,2.0,10,194.0,contact_me,past_booker,2.0,64,7,1043.9,195.5,1,1,1
16240,5.0,4,518.0,contact_me,past_booker,0.0,169,9,429.25,0.05,1,1,0
16249,3.0,21,432.0,contact_me,new,26.0,48,2,,0.0,1,1,1
16251,3.0,3,17.0,contact_me,new,18.0,135,21,599.6833333333333,0.03333333333333333,1,1,0
16254,2.0,3,122.0,contact_me,new,0.0,145,2,,0.0,1,1,0
16271,1.0,7,242.0,contact_me,new,2.0,129,3,40.4,245.68333333333337,1,1,1
